query_id,session_id,timestamp,trimester,query_text,topic_category,guardrail_triggered,guardrail_type,response_quality,language,country_region
q-0560-2026,5c464e1c128d1fa7,2026-03-02T01:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,en,KE-NRB
q-0561-2026,828e09405a10d34e,2026-03-05T19:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,TZ-DAR
q-0562-2026,0bc2351d83dcf077,2026-04-09T22:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,sw,TZ-DAR
q-0563-2026,8c31cfb56b2e0087,2026-03-05T08:30:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,en,UG-C
q-0564-2026,2f6c5b337d23877d,2026-05-25T08:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,sw,TZ-DAR
q-0565-2026,1723f320029bb3b8,2026-02-17T18:30:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-NRB
q-0566-2026,807476aa35baf5f9,2026-03-22T03:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,sw,KE-NRB
q-0567-2026,bcfde2935e12a03c,2026-01-04T17:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,en,UG-C
q-0568-2026,63bad0d0cb98256c,2026-05-08T18:45:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,,sw,UG-C
q-0569-2026,86953304a34b1093,2026-01-05T05:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,sw,UG-C
q-0570-2026,f40bd2f1379e7dba,2026-03-19T23:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,UG-C
q-0571-2026,2c4f5e9ba00bcf53,2026-03-22T04:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,KE-NRB
q-0572-2026,657903fcdc1888a8,2026-05-11T10:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,TZ-DAR
q-0573-2026,c5d199299f7f3667,2026-01-17T08:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-MSA
q-0574-2026,7372cfd6865ced32,2026-02-11T23:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-NRB
q-0575-2026,f84a5b2390ff8f68,2025-12-10T17:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,en,KE-NRB
q-0576-2026,48c28258b632c676,2026-05-08T08:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,sw,TZ-DAR
q-0577-2026,0f8abe3e2e11a9c4,2026-03-31T19:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,KE-NRB
q-0578-2026,210011fe262019cd,2026-03-24T03:45:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,KE-NRB
q-0579-2026,94a9911d031129d2,2026-02-06T00:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,UG-C
q-0580-2026,45e863cd37bbb9bc,2026-01-10T00:00:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,UG-C
q-0581-2026,179b7042eeca8252,2026-03-16T11:30:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,KE-NRB
q-0582-2026,d8b86d0b855ab1b1,2026-02-07T15:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,TZ-DAR
q-0583-2026,e42e71fa88f26aa7,2025-12-02T02:15:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,en,UG-C
q-0584-2026,8801d6f2eee8542d,2026-03-22T06:00:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,,en,KE-NRB
q-0585-2026,a20c337832970871,2026-02-01T05:30:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0586-2026,9a4c03a226f85490,2026-01-29T08:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,en,KE-MSA
q-0587-2026,019ac206842d65c2,2025-12-27T18:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
q-0588-2026,ac57bff4ef97de95,2026-01-11T17:00:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,en,KE-MSA
q-0589-2026,db89cc9f0d1b438a,2026-04-24T01:15:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-NRB
q-0590-2026,25575f17edafec52,2026-05-18T04:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-NRB
q-0591-2026,f53891cdaad97480,2026-04-14T22:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-MSA
q-0592-2026,047ef0f1c105e7d3,2026-03-31T11:30:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-NRB
q-0593-2026,4d62ae2818a46a78,2026-02-16T14:45:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,TZ-DAR
q-0594-2026,6aaeecb7cf4ca5b4,2026-02-13T11:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,en,TZ-DAR
q-0595-2026,f0667da3676f6f48,2026-02-24T07:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-MSA
q-0596-2026,011062f7c50ef628,2025-12-20T04:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,UG-C
q-0597-2026,3d4e2a4add0b0c7a,2026-05-22T12:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,TZ-DAR
q-0598-2026,d0a55ae565f09d6e,2026-01-04T15:00:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,en,UG-C
q-0599-2026,9ecc597417a3c60c,2026-05-14T20:00:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,UG-C
q-0600-2026,09bee7899163b660,2026-01-16T09:15:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,,en,KE-NRB
q-0601-2026,5413b53e274d2256,2026-02-06T01:15:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,TZ-DAR
q-0602-2026,045c0b59e8f88fd5,2026-01-11T19:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,UG-C
q-0603-2026,cf0af3cf9d0205fe,2026-03-26T15:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,en,UG-C
q-0604-2026,99c332c1760db959,2025-12-22T01:30:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,KE-NRB
q-0605-2026,d15b1f0637579602,2026-05-24T04:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,KE-MSA
q-0606-2026,605061d4a5a6f1f0,2026-03-21T11:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,en,KE-NRB
q-0607-2026,9b669c4376bece0f,2026-05-15T03:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,UG-C
q-0608-2026,a2a384ca0b042f21,2026-01-09T16:00:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-MSA
q-0609-2026,45f1b4b0b3f33506,2026-05-21T12:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,,en,UG-C
q-0610-2026,650f6690e2cf406c,2026-04-16T11:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,KE-NRB
q-0611-2026,6c3adf876a4ebc43,2026-04-22T17:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,UG-C
q-0612-2026,480cd1b185e6c23f,2026-04-09T10:15:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,KE-NRB
q-0613-2026,5976681777031057,2026-01-06T16:45:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-NRB
q-0614-2026,aad1b9f28306ad16,2026-04-04T19:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-NRB
q-0615-2026,6f4019345c3cb93f,2026-02-25T23:00:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-MSA
q-0616-2026,a04b4ebe39f16dab,2026-05-27T15:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,UG-C
q-0617-2026,9d4a002822c80c6a,2026-03-04T13:15:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,TZ-DAR
q-0618-2026,95cd53dbb9c10d56,2025-12-19T04:45:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,sw,TZ-DAR
q-0619-2026,d6e87a485289f38e,2026-01-28T19:15:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,UG-C
q-0620-2026,6b989f5ca74ec1bb,2025-12-24T01:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,TZ-DAR
q-0621-2026,d70e036e8039136a,2026-05-16T14:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-NRB
q-0622-2026,5c313614d50bed2b,2026-04-05T19:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,en,KE-MSA
q-0623-2026,fb75a2c60a1d3c62,2026-05-10T18:15:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,UG-C
q-0624-2026,eb50e7e26f637ea8,2026-03-12T06:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,KE-NRB
q-0625-2026,81604ec9fd6103dd,2026-03-08T22:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,KE-NRB
q-0626-2026,4f086778ce30da54,2026-01-08T18:30:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,TZ-DAR
q-0627-2026,4f39a5011c3371bf,2026-04-30T17:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,TZ-DAR
q-0628-2026,3adf72f09a1380f1,2025-12-06T01:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,UG-C
q-0629-2026,03bc3c3353bbd84b,2026-03-27T07:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-NRB
q-0630-2026,2f2d7cf104f76591,2026-05-21T19:15:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,UG-C
q-0631-2026,860a791d5d779aa0,2026-03-09T07:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,UG-C
q-0632-2026,6b70aaca6e7e68e8,2026-01-20T20:15:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,en,KE-MSA
q-0633-2026,0fd6b7b4602b70fe,2026-01-25T23:45:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,en,TZ-DAR
q-0634-2026,7bbdda0891a18e5d,2026-02-25T06:45:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,en,KE-MSA
q-0635-2026,05a090ec995104a2,2026-05-16T18:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,KE-MSA
q-0636-2026,6afa0bac708186fb,2026-01-20T01:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,TZ-DAR
q-0637-2026,54748fae86a49bac,2026-05-27T18:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,TZ-DAR
q-0638-2026,f666ff76e8c16308,2026-04-13T16:00:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,KE-NRB
q-0639-2026,7085a0289d473d5d,2026-02-14T16:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,KE-NRB
q-0640-2026,c5a97259a7db8953,2026-04-16T11:15:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,TZ-DAR
q-0641-2026,ff9934fa1321dcea,2026-05-22T13:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0642-2026,c11523e0636daa25,2026-03-15T03:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-NRB
q-0643-2026,0d7f03eab8726d6f,2026-05-17T17:00:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,en,UG-C
q-0644-2026,5b4acde46fb025f8,2026-05-26T19:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,sw,UG-C
q-0645-2026,dce474a589f63419,2026-01-06T18:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-MSA
q-0646-2026,6ba32662602e8700,2026-03-07T17:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0647-2026,738d0f59b2f33d8f,2026-04-11T03:15:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,en,TZ-DAR
q-0648-2026,02efe7c3f5256c41,2026-02-10T09:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,sw,UG-C
q-0649-2026,bbe2909a13b85a6e,2026-05-21T16:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,en,KE-MSA
q-0650-2026,d5271cf05ad959e9,2026-04-13T20:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,TZ-DAR
q-0651-2026,8e363a6ed2d38461,2026-02-09T23:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,KE-NRB
q-0652-2026,486cd658bf11212e,2026-01-23T17:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-MSA
q-0653-2026,cdbdff240d2aa98d,2026-04-15T03:45:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,TZ-DAR
q-0654-2026,ba405eda89212d16,2026-01-24T19:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-MSA
q-0655-2026,97b125ebf0e7d8aa,2026-01-20T17:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,KE-NRB
q-0656-2026,a88823fa8e76910a,2025-12-21T15:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-NRB
q-0657-2026,9d426944f0a5f403,2026-05-24T14:30:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,,sw,UG-C
q-0658-2026,df4b1ea230276475,2026-03-03T14:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
q-0659-2026,4b5504c9509e770d,2025-12-25T19:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,TZ-DAR
q-0660-2026,3aed4beffad267de,2026-04-25T10:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0661-2026,3a9d0879a5652c4d,2026-01-04T13:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-MSA
q-0662-2026,e695e2b038eb9eb8,2026-05-13T14:15:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,TZ-DAR
q-0663-2026,21022ec053ddf62e,2026-05-16T13:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,UG-C
q-0664-2026,613a285ed96358d6,2026-01-15T05:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,TZ-DAR
q-0665-2026,afba84b2ef2716bc,2026-04-02T07:15:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0666-2026,9ec7821bcd8bc614,2025-12-13T08:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-MSA
q-0667-2026,b1f8fc9a2848de1f,2026-02-06T02:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,TZ-DAR
q-0668-2026,bfa8c724068a6017,2026-03-20T20:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0669-2026,c9af4c4aa5210845,2026-05-07T22:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,TZ-DAR
q-0670-2026,b108acb8510932b0,2026-03-29T20:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-NRB
q-0671-2026,393fd1fe94e05b16,2026-05-08T04:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
q-0672-2026,5f7ca352ab6cdf79,2026-02-05T02:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,KE-NRB
q-0673-2026,f6752f893ecab7e5,2025-12-26T03:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,UG-C
q-0674-2026,e1ac13b23ecb2d22,2026-03-09T23:15:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0675-2026,866d2a40104442d5,2026-03-20T12:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,sw,UG-C
q-0676-2026,63a73bf68ec4e4aa,2025-12-13T10:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,en,UG-C
q-0677-2026,b9378c5b6511cf18,2026-01-18T14:15:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0678-2026,b20f7b7d8f5d80b6,2026-02-11T12:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,KE-NRB
q-0679-2026,51b3a5f1015d0685,2025-12-18T17:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,en,TZ-DAR
q-0680-2026,70c336a46e439fd6,2025-12-07T08:00:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,UG-C
q-0681-2026,7c75d6d64089b343,2026-02-12T08:15:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,TZ-DAR
q-0682-2026,7f785436bd8cebcd,2026-03-09T18:30:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,UG-C
q-0683-2026,4b0cb5b4c77e000c,2025-12-06T21:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-MSA
q-0684-2026,d6f3166423d68831,2026-01-22T21:30:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,TZ-DAR
q-0685-2026,66a722c07fcbfc33,2026-01-17T11:30:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,UG-C
q-0686-2026,0e6d8c8f8740e54d,2025-12-15T17:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-NRB
q-0687-2026,913263e620afc79a,2026-05-10T21:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-MSA
q-0688-2026,4671ae44bc2c268a,2026-05-02T12:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,en,KE-NRB
q-0689-2026,6b84a6de02ab443d,2026-04-23T19:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,UG-C
q-0690-2026,7f1e907b763af802,2026-03-30T22:15:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,UG-C
q-0691-2026,c63d6d26d02a154e,2026-02-07T15:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,UG-C
q-0692-2026,5df52ca3676d0777,2026-04-24T08:45:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,,sw,TZ-DAR
q-0693-2026,ca8f3e1a99c18921,2026-01-17T06:30:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,TZ-DAR
q-0694-2026,f11497c6ffcd4970,2025-12-10T02:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,positive,sw,UG-C
q-0695-2026,dc5887a83f5c6d74,2025-12-21T16:15:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,KE-NRB
q-0696-2026,93d9749e2b2f73e7,2026-03-22T04:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,positive,en,TZ-DAR
q-0697-2026,c4d0a975dea9a72d,2026-02-27T19:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,UG-C
q-0698-2026,5fcbd31ed84597e3,2026-05-09T00:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,sw,TZ-DAR
q-0699-2026,363d52597f39a9cb,2026-01-02T02:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,sw,KE-MSA
q-0700-2026,c427375b8739dcc5,2026-02-27T12:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-MSA
q-0701-2026,f55be08a7e4f9852,2026-03-21T08:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-NRB
q-0702-2026,efacd387293b04e9,2026-02-10T20:15:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,en,UG-C
q-0703-2026,f501d0bd737f78ef,2026-03-14T07:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,UG-C
q-0704-2026,6e81de97238a1b6c,2026-01-27T06:00:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,en,KE-NRB
q-0705-2026,7a71cfd18a4642d5,2026-04-11T12:30:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,KE-NRB
q-0706-2026,6a852d3647bce0f3,2026-03-07T08:30:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,en,TZ-DAR
q-0707-2026,c584bc02a5b7464b,2026-01-23T01:30:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-NRB
q-0708-2026,5375c8285b82827a,2025-12-13T23:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,,sw,KE-MSA
q-0709-2026,cc2e244196e3b503,2026-04-02T05:45:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,en,UG-C
q-0710-2026,aaf8d0b747d61927,2026-02-07T10:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,TZ-DAR
q-0711-2026,2124eca19c6bdf59,2026-05-14T08:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0712-2026,3dbd95efc5594c5f,2026-01-15T15:45:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-MSA
q-0713-2026,456e3eff6dcf8774,2025-12-28T19:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-NRB
q-0714-2026,104527b6afcb7031,2026-02-24T08:30:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,en,UG-C
q-0715-2026,6c527cd898c8191f,2026-01-02T04:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,en,KE-NRB
q-0716-2026,2ebafe96314e2fb0,2026-02-26T03:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-MSA
q-0717-2026,a2f3c6f73ddb9885,2026-02-02T17:45:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,sw,UG-C
q-0718-2026,4a6664e4391021c5,2026-04-05T02:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,en,KE-NRB
q-0719-2026,c1e938b29b9f7dae,2026-03-12T15:30:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,TZ-DAR
q-0720-2026,177b9086cbc5e178,2026-02-19T11:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,KE-NRB
q-0721-2026,afab7d1360a076ec,2026-04-14T15:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
q-0722-2026,bd6175b2e1d5dd88,2026-02-27T03:15:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,en,KE-NRB
q-0723-2026,ec6cc4ff35cbd77c,2026-05-03T19:00:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,en,TZ-DAR
q-0724-2026,45568a6568dae3df,2026-04-04T05:45:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,TZ-DAR
q-0725-2026,0b5098da7530dbe9,2026-02-18T05:15:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,UG-C
q-0726-2026,a98e7e565b2d693c,2026-05-08T23:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-MSA
q-0727-2026,56954a87fb166d7d,2026-04-23T21:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,TZ-DAR
q-0728-2026,6328178a90f5b0fc,2026-05-03T09:30:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,KE-NRB
q-0729-2026,0b98ad5f9e404071,2026-01-03T12:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,KE-MSA
q-0730-2026,1c54f3955ed46b0a,2026-04-06T17:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,TZ-DAR
q-0731-2026,536653bd8f069dc2,2026-05-08T11:45:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,positive,sw,UG-C
q-0732-2026,ea6769618157417f,2026-02-03T01:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,KE-MSA
q-0733-2026,41b90c1f7bb0fa9a,2025-12-13T03:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,TZ-DAR
q-0734-2026,dff3a8dc510cc78c,2026-05-23T15:30:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,en,UG-C
q-0735-2026,06643de120144175,2026-02-21T13:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,TZ-DAR
q-0736-2026,9a220cbd2c329a3a,2026-02-20T00:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-NRB
q-0737-2026,3972edebf7012215,2026-03-19T00:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,TZ-DAR
q-0738-2026,c5c09b11b47569fa,2026-01-31T12:30:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,TZ-DAR
q-0739-2026,90a113f64a87fd00,2026-01-30T06:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,,sw,TZ-DAR
q-0740-2026,7b1aa323afcfe8ab,2026-05-12T10:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,KE-NRB
q-0741-2026,e28d7ddd33736c18,2026-03-26T01:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,KE-NRB
q-0742-2026,81265e53c68345ff,2026-01-23T20:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,TZ-DAR
q-0743-2026,39e483d216c53153,2026-01-29T07:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,UG-C
q-0744-2026,9e63240ebf3087a9,2025-12-26T00:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,en,TZ-DAR
q-0745-2026,d3f55e9dd40a85a9,2026-04-06T01:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-NRB
q-0746-2026,18e3d3e8f5dc2ca1,2026-05-15T13:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-NRB
